invoice_no,customer_id,product_id,date_id,payment_id,mall_id,quantity,price
I323207,C109390,3,20220905,3,1,3,45.45
I303073,C595242,5,20210801,3,8,1,5.23
I231480,C188711,1,20210111,3,4,1,300.08
I284376,C132224,5,20220104,1,8,4,20.92
I894649,C858971,1,20210904,3,3,5,1500.4
I280805,C322930,5,20210905,2,3,4,20.92
I325691,C623128,1,20220210,2,1,4,1200.32
I252841,C184347,1,20220802,3,3,3,900.24
I520638,C171453,1,20220604,1,1,5,1500.4
I193633,C188995,4,20230102,2,3,3,121.98
I875200,C302458,1,20220508,1,2,1,300.08
I670272,C190746,1,20210601,3,3,2,600.16
I242713,C226863,1,20210903,1,1,4,1200.32
I177551,C130937,6,20210809,2,3,3,107.52
I302041,C831953,1,20210601,3,6,2,600.16
I699893,C821501,8,20221009,1,1,4,46.92
I697385,C294015,2,20220508,3,1,3,1800.51
I866261,C837586,3,20210511,3,1,3,45.45
I336561,C610074,4,20211011,2,1,1,40.66
I238763,C338821,3,20221108,3,4,1,15.15
I142208,C114189,4,20210409,1,6,2,81.32
I144735,C896905,5,20210409,3,10,5,26.15
I262739,C857299,3,20210801,3,3,4,60.6
I112679,C209213,2,20210402,3,3,5,3000.85
I239619,C444681,1,20211005,3,1,2,600.16
I308626,C130281,4,20211107,3,1,4,162.64
I618436,C233024,6,20220212,3,2,5,179.2
I133822,C162869,8,20220410,3,1,2,23.46
I287889,C124011,4,20210601,1,1,4,162.64
I901691,C223417,1,20220308,3,7,1,300.08
I739835,C338779,7,20220701,2,1,5,5250.0
I112285,C154317,5,20211106,3,4,1,5.23
I135753,C296354,5,20220911,3,6,3,15.69
I292751,C275150,4,20210709,1,7,5,203.3
I218990,C225158,6,20220306,3,7,1,35.84
I874548,C332337,4,20220109,1,8,5,203.3
I787618,C228831,2,20220906,1,2,1,600.17
I218391,C144084,4,20210909,1,5,3,121.98
I170934,C183716,1,20211211,1,6,3,900.24
I337525,C139288,4,20221203,3,6,4,162.64
I284610,C121090,4,20221009,3,1,5,203.3
I171086,C793816,1,20211103,2,3,2,600.16
I148778,C229018,5,20211012,2,6,3,15.69
I487484,C265332,6,20220802,3,6,2,71.68
I296543,C123025,6,20211105,3,8,2,71.68
I335265,C566369,4,20220106,1,5,4,162.64
I316558,C129332,2,20220406,3,1,5,3000.85
I537797,C469293,5,20220902,2,4,3,15.69
I207290,C312137,4,20211101,1,1,1,40.66
I563683,C289016,1,20221012,1,7,1,300.08
I307080,C187954,1,20220904,1,1,3,900.24
I248442,C304831,2,20220810,3,6,2,1200.34
I251022,C333371,1,20210411,1,6,2,600.16
I241109,C166628,3,20220508,3,7,2,30.3
I190478,C113217,5,20221206,3,4,5,26.15
I384988,C139470,1,20211202,1,1,3,900.24
I548591,C785609,4,20220711,2,3,3,121.98
I232800,C292385,1,20220311,3,2,5,1500.4
I586467,C133049,7,20220603,3,6,1,1050.0
I685755,C292338,6,20220109,1,6,5,179.2
I336966,C674044,4,20220108,1,9,4,162.64
I260964,C122024,5,20220310,1,6,2,10.46
I202258,C288981,1,20220406,3,4,3,900.24
I898567,C148112,1,20220211,1,3,1,300.08
I261352,C150279,1,20210203,3,2,2,600.16
I325745,C643254,2,20220301,1,1,3,1800.51
I174852,C470082,5,20221001,3,6,5,26.15
I104466,C266602,2,20210708,1,6,5,3000.85
I197627,C506229,4,20210304,2,1,1,40.66
I132946,C211164,1,20220607,1,4,2,600.16
I833962,C275487,8,20210207,2,7,3,35.19
I222488,C132616,1,20220808,3,1,2,600.16
I141307,C286595,1,20220603,2,5,3,900.24
I973929,C230838,6,20221101,3,1,3,107.52
I234456,C328465,4,20211003,3,1,4,162.64
I869868,C101072,2,20210802,3,3,1,600.17
I440106,C231686,7,20211112,3,1,3,3150.0
I702079,C146756,5,20220201,1,5,5,26.15
I218237,C453457,8,20210701,3,1,4,46.92
I186377,C236086,1,20220204,3,6,1,300.08
I244846,C454435,1,20220110,2,1,5,1500.4
I536114,C264315,8,20221204,2,4,2,23.46
I318225,C214317,5,20210612,3,5,2,10.46
I533380,C412421,1,20210507,3,1,3,900.24
I280624,C155177,4,20210412,2,7,3,121.98
I261747,C206220,4,20210407,2,4,1,40.66
I151642,C797553,1,20210211,3,1,3,900.24
I104202,C118230,7,20210903,3,6,5,5250.0
I688111,C278371,8,20220210,1,5,1,11.73
I928383,C428552,1,20210107,2,4,5,1500.4
I165494,C127747,5,20210210,2,4,4,20.92
I235715,C152786,5,20220203,2,4,4,20.92
I305488,C509093,6,20210409,1,5,3,107.52
I162050,C249691,4,20221112,3,1,2,81.32
I297702,C321784,6,20220108,1,1,5,179.2
I101641,C483550,6,20210612,1,8,3,107.52
I937281,C208595,8,20210702,3,6,5,58.65
I216735,C286347,1,20210805,3,2,1,300.08
I100567,C272165,6,20210301,1,6,5,179.2
I158839,C397325,1,20220808,1,9,4,1200.32
I259006,C303537,8,20210403,3,1,2,23.46
I211340,C338999,1,20210506,2,10,1,300.08
I801140,C325439,5,20210605,1,5,4,20.92
I141673,C144069,1,20210201,1,7,1,300.08
I331524,C338854,1,20220411,2,8,4,1200.32
I275942,C144432,1,20220805,2,10,1,300.08
I307756,C214159,6,20220601,1,1,1,35.84
I258246,C228327,6,20220306,2,7,1,35.84
I312939,C732656,2,20220603,2,1,5,3000.85
I175349,C332753,8,20220104,2,1,1,11.73
I115363,C182134,5,20210109,1,3,1,5.23
I328963,C409521,1,20211104,2,1,4,1200.32
I125955,C127765,1,20210310,1,5,5,1500.4
I219967,C300413,3,20211104,2,2,5,75.75
I108192,C237884,2,20221208,1,3,4,2400.68
I111402,C764626,2,20221008,3,6,4,2400.68
I325295,C233135,1,20220209,2,5,2,600.16
I264143,C371414,1,20210806,1,6,3,900.24
I235215,C876558,2,20220505,1,10,2,1200.34
I212295,C794705,5,20220209,1,10,1,5.23
I310058,C349008,6,20220508,3,6,5,179.2
I212493,C180631,1,20221007,3,1,3,900.24
I247239,C283089,1,20220506,2,10,1,300.08
I195539,C268791,8,20210907,1,8,2,23.46
I272349,C130569,1,20220303,1,5,2,600.16
I227833,C115320,7,20220304,1,2,1,1050.0
I899294,C725320,2,20210209,1,4,5,3000.85
I324223,C100718,6,20220705,3,3,4,143.36
I833678,C156618,4,20210502,3,1,2,81.32
I146379,C306103,2,20210609,3,3,4,2400.68
I234069,C104391,4,20210404,3,9,5,203.3
I621458,C648827,6,20211202,2,2,5,179.2
I254023,C122645,1,20210311,2,1,4,1200.32
I104358,C130495,1,20220901,1,4,2,600.16
I120956,C104022,1,20221212,1,1,1,300.08
I106449,C277094,1,20211210,3,5,3,900.24
I755521,C967815,1,20220701,1,5,5,1500.4
I243187,C281338,2,20221109,3,3,1,600.17
I335592,C196704,1,20220208,3,1,5,1500.4
I866688,C356631,6,20210105,1,6,2,71.68
I317041,C236804,2,20221202,3,3,5,3000.85
I300343,C267265,5,20220610,3,6,3,15.69
I299675,C435609,7,20220109,3,1,5,5250.0
I205707,C691040,4,20210912,1,3,4,162.64
I312033,C134289,1,20210209,1,3,4,1200.32
I122521,C161660,5,20210910,1,2,2,10.46
I509988,C221124,6,20210705,3,7,3,107.52
I222354,C289236,1,20221112,2,6,3,900.24
I241190,C249457,1,20210405,1,1,3,900.24
I265205,C118243,1,20220411,3,1,4,1200.32
I161521,C663637,7,20210701,2,10,5,5250.0
I397907,C259567,6,20210805,3,4,4,143.36
I192503,C846857,4,20221005,1,3,4,162.64
I148930,C123647,7,20210409,3,1,3,3150.0
I817268,C243742,4,20220607,3,1,4,162.64
I898122,C231539,1,20210802,1,4,3,900.24
I308609,C819108,4,20210108,2,4,3,121.98
I135434,C186303,6,20211211,1,3,4,143.36
I788988,C297997,7,20220308,2,1,5,5250.0
I311651,C757183,8,20211005,3,5,3,35.19
I261872,C741634,1,20220604,3,4,3,900.24
I209905,C790266,4,20210102,3,3,1,40.66
I174840,C114052,6,20221205,3,6,3,107.52
I990307,C249985,6,20221208,1,1,2,71.68
I167526,C149492,6,20210508,1,3,2,71.68
I247135,C133649,5,20220104,3,6,4,20.92
I228059,C919540,1,20210701,3,9,2,600.16
I447313,C344355,4,20210602,1,6,3,121.98
I288799,C155164,7,20220711,2,3,3,3150.0
I423752,C806897,1,20221004,1,1,3,900.24
I108266,C194735,6,20221010,3,6,2,71.68
I317987,C327236,1,20210112,2,1,3,900.24
I134168,C355184,5,20210108,1,1,4,20.92
I319033,C336477,1,20221111,1,8,3,900.24
I732720,C289473,1,20210507,3,3,4,1200.32
I334679,C282770,1,20220208,1,2,2,600.16
I151124,C298947,1,20220510,2,4,2,600.16
I379174,C185722,1,20220507,2,1,4,1200.32
I287597,C196617,1,20220109,1,4,3,900.24
I249724,C191960,7,20220111,3,5,1,1050.0
I300315,C669241,1,20220210,1,6,2,600.16
I220813,C129495,4,20210912,1,10,1,40.66
I290232,C170010,1,20211208,3,6,1,300.08
I255801,C723010,1,20210703,3,1,3,900.24
I180361,C243984,1,20210812,3,2,4,1200.32
I127915,C334390,2,20210811,3,1,2,1200.34
I184590,C203418,1,20220104,1,9,5,1500.4
I275376,C329529,1,20220204,3,6,3,900.24
I658621,C212480,5,20211101,1,3,3,15.69
I252701,C170289,8,20210806,1,6,4,46.92
I270957,C139019,8,20210512,3,1,5,58.65
I233305,C174478,4,20220509,3,4,3,121.98
I538893,C259334,2,20210311,3,3,4,2400.68
I312475,C143145,7,20220703,1,5,2,2100.0
I201958,C269320,7,20210405,2,3,4,4200.0
I266260,C326294,4,20210102,1,3,2,81.32
I275441,C209611,8,20210207,2,9,1,11.73
I229178,C135391,5,20221110,2,1,4,20.92
I193907,C332304,6,20211204,3,8,5,179.2
I288278,C216812,6,20210109,3,8,3,107.52
I268413,C963497,4,20220906,1,4,3,121.98
I545371,C264025,6,20210303,1,5,4,143.36
I148455,C218449,4,20211106,1,3,2,81.32
I571770,C101624,1,20220904,3,4,5,1500.4
I306622,C260567,1,20210704,2,3,5,1500.4
I544750,C146921,7,20210912,1,6,2,2100.0
I274919,C180230,4,20210408,2,2,1,40.66
I149720,C160960,8,20220906,3,6,5,58.65
I118752,C239342,4,20211107,3,9,2,81.32
I245868,C257150,2,20220906,1,8,1,600.17
I258345,C262824,5,20220502,3,6,1,5.23
I232403,C198269,1,20220802,2,10,2,600.16
I153523,C168221,5,20210406,1,2,4,20.92
I164141,C913494,6,20220403,2,3,1,35.84
I183337,C161471,5,20221101,1,6,3,15.69
I276871,C184286,4,20210901,3,6,4,162.64
I227877,C159153,6,20210205,3,3,1,35.84
I242102,C148987,4,20221004,3,6,3,121.98
I968921,C145389,5,20220503,2,1,2,10.46
I189838,C402577,1,20211111,2,5,4,1200.32
I141273,C105218,2,20210209,3,4,2,1200.34
I677253,C170938,2,20210809,3,6,1,600.17
I211812,C575047,1,20210206,3,1,5,1500.4
I137284,C944150,1,20210907,2,1,4,1200.32
I351457,C634733,4,20220501,1,1,3,121.98
I731665,C327230,1,20221006,3,2,4,1200.32
I880444,C238060,1,20220601,2,1,2,600.16
I111162,C161929,4,20210504,2,7,4,162.64
I102917,C262929,1,20210204,2,3,3,900.24
I487925,C979601,2,20220704,3,9,2,1200.34
I343426,C331829,1,20210211,1,8,3,900.24
I280874,C150171,7,20210608,1,3,3,3150.0
I199848,C177209,1,20230201,1,5,5,1500.4
I614904,C317985,1,20221105,1,6,3,900.24
I213912,C138408,5,20210606,1,6,5,26.15
I266856,C181440,4,20210811,2,3,5,203.3
I327366,C164233,6,20210812,3,3,2,71.68
I224301,C178858,6,20210803,1,2,4,143.36
I293018,C109207,6,20221011,3,6,1,35.84
I135146,C142681,1,20211202,3,4,3,900.24
I189178,C307555,1,20220207,3,6,4,1200.32
I256429,C892147,2,20220906,2,3,5,3000.85
I840606,C437012,1,20220908,3,4,2,600.16
I198920,C294499,1,20221011,1,6,5,1500.4
I265368,C225532,1,20210411,3,6,5,1500.4
I142232,C644386,4,20230303,3,9,3,121.98
I116578,C201292,1,20210809,3,3,3,900.24
I874211,C362140,4,20220607,2,2,1,40.66
I579748,C137927,4,20211205,2,1,3,121.98
I190525,C190423,4,20210712,1,3,2,81.32
I310639,C462879,7,20221006,3,8,5,5250.0
I285241,C337038,2,20210704,2,4,4,2400.68
I141250,C154814,7,20210201,1,10,1,1050.0
I111057,C129380,1,20210510,3,10,3,900.24
I932904,C971173,2,20221006,1,5,2,1200.34
I147838,C295745,1,20221201,3,10,5,1500.4
I255890,C202900,2,20210403,2,1,1,600.17
I177260,C163250,6,20210105,1,7,5,179.2
I258231,C758816,1,20211210,2,10,4,1200.32
I176613,C340137,2,20220808,2,5,2,1200.34
I278931,C109686,1,20210302,2,3,1,300.08
I162124,C200162,1,20211110,3,10,1,300.08
I760601,C121431,4,20211205,1,6,1,40.66
I762777,C451930,1,20210412,2,1,5,1500.4
I150605,C593619,1,20221205,1,3,3,900.24
I913171,C102957,5,20220510,3,10,1,5.23
I168688,C344231,1,20220409,1,4,4,1200.32
I163700,C573335,1,20220909,2,1,2,600.16
I232502,C437774,4,20210702,2,5,3,121.98
I243561,C130536,4,20210502,1,7,5,203.3
I228404,C276013,5,20220111,1,6,3,15.69
I244022,C226741,4,20220501,2,3,4,162.64
I831424,C447387,5,20210806,3,4,5,26.15
I116473,C237447,1,20221206,3,1,4,1200.32
I156881,C277883,4,20210412,2,1,2,81.32
I133844,C286569,6,20210112,1,5,5,179.2
I173244,C495683,5,20210806,3,8,4,20.92
I263740,C106218,3,20220407,2,5,5,75.75
I286014,C237137,1,20221202,2,1,2,600.16
I874027,C566689,2,20220610,1,6,4,2400.68
I718227,C977245,1,20220603,3,6,4,1200.32
I750089,C285240,6,20210411,3,7,1,35.84
I368746,C201277,4,20210912,1,6,2,81.32
I308726,C100247,2,20220506,3,2,2,1200.34
I233554,C212588,4,20220504,1,4,2,81.32
I859270,C368791,4,20211008,3,6,5,203.3
I251850,C101556,1,20220206,1,2,3,900.24
I252280,C172713,1,20210411,1,3,1,300.08
I104669,C340234,4,20211106,1,1,4,162.64
I165037,C217781,4,20220405,1,6,4,162.64
I267850,C702928,1,20210305,3,8,5,1500.4
I207562,C227299,5,20210301,3,5,2,10.46
I632466,C699136,2,20210504,1,1,2,1200.34
I723873,C196927,1,20210404,2,6,5,1500.4
I304287,C281272,4,20220712,1,1,5,203.3
I307753,C596722,3,20220406,1,10,4,60.6
I134844,C215607,2,20210211,3,1,2,1200.34
I176155,C293570,6,20221105,3,5,2,71.68
I104717,C685574,1,20210305,3,3,3,900.24
I660154,C142506,1,20220811,2,4,2,600.16
I304195,C764851,6,20211109,2,3,4,143.36
I277116,C156896,5,20220205,2,6,4,20.92
I130861,C979456,6,20210204,2,6,3,107.52
I750316,C114676,4,20221006,2,5,3,121.98
I504592,C334038,5,20210607,1,4,1,5.23
I109467,C260301,1,20210303,3,4,1,300.08
I169725,C314552,4,20210909,1,6,1,40.66
I296735,C337203,1,20210308,3,1,2,600.16
I329416,C329989,3,20220804,2,3,1,15.15
I116965,C154696,4,20230203,1,1,2,81.32
I601295,C180166,2,20210507,1,6,2,1200.34
I317057,C259711,1,20220412,3,5,4,1200.32
I856101,C234611,1,20221105,1,3,4,1200.32
I330400,C144214,3,20211001,1,6,4,60.6
I155562,C470623,5,20221001,2,3,2,10.46
I100721,C993556,1,20220205,2,1,2,600.16
I185976,C247319,5,20220804,3,6,2,10.46
I718523,C187945,2,20221005,2,6,3,1800.51
I361492,C726315,2,20210106,2,8,5,3000.85
I258275,C128848,5,20220403,3,1,5,26.15
I249997,C258469,4,20210201,1,1,1,40.66
I160478,C325613,2,20220105,1,1,1,600.17
I866704,C225501,2,20210304,2,1,2,1200.34
I246276,C275567,4,20220901,3,4,3,121.98
I248938,C655439,2,20220411,1,4,3,1800.51
I243027,C713000,4,20220707,2,7,1,40.66
I104292,C431059,1,20210101,2,7,5,1500.4
I608521,C247352,1,20211102,1,6,5,1500.4
I730107,C190974,4,20210109,3,5,3,121.98
I308672,C145999,7,20211203,3,4,2,2100.0
I238870,C532548,6,20221212,3,1,3,107.52
I225577,C334505,6,20210611,1,3,2,71.68
I534057,C138053,5,20210609,3,1,2,10.46
I918967,C197244,1,20221005,3,4,3,900.24
I236947,C159518,5,20220606,3,2,5,26.15
I401667,C121625,3,20220107,1,1,5,75.75
I157257,C191808,7,20210710,2,7,1,1050.0
I937445,C643522,8,20221104,3,6,5,58.65
I193824,C140898,5,20221106,2,1,3,15.69
I172994,C633080,1,20210412,2,2,2,600.16
I277910,C721176,1,20210111,1,2,3,900.24
I185761,C265874,8,20221207,1,6,4,46.92
I324805,C300679,4,20220705,1,8,2,81.32
I237696,C277289,3,20220303,1,1,3,45.45
I163857,C507338,1,20210906,3,2,3,900.24
I283210,C401852,5,20211111,2,2,2,10.46
I209238,C143017,4,20211208,1,3,3,121.98
I248272,C339298,6,20220101,1,6,2,71.68
I129193,C276104,1,20210608,1,3,4,1200.32
I299304,C231795,1,20220912,3,7,4,1200.32
I118065,C723747,4,20211205,1,4,5,203.3
I824633,C172067,2,20211003,2,5,2,1200.34
I185666,C487929,1,20210601,1,5,3,900.24
I116585,C269851,4,20220810,3,4,1,40.66
I198110,C427172,5,20210503,1,3,5,26.15
I221061,C759543,4,20210811,1,10,5,203.3
I311968,C394098,1,20221009,3,1,1,300.08
I161562,C309286,1,20210707,1,3,1,300.08
I698113,C292697,4,20210502,3,7,1,40.66
I190364,C264568,4,20210512,1,5,2,81.32
I102905,C318145,5,20210711,1,1,5,26.15
I132382,C556321,2,20210111,2,5,2,1200.34
I560663,C267830,6,20220407,1,4,2,71.68
I111038,C182276,1,20220108,3,1,5,1500.4
I940071,C193208,5,20220412,3,4,4,20.92
I348027,C259671,5,20221009,2,4,5,26.15
I271939,C186904,4,20220205,3,1,2,81.32
I410973,C757454,3,20220305,1,3,4,60.6
I922796,C317718,8,20221109,1,3,4,46.92
I210219,C259962,8,20220908,1,2,1,11.73
I272564,C264567,1,20220411,1,4,5,1500.4
I886200,C780280,2,20221002,3,1,4,2400.68
I323626,C239979,2,20220106,1,5,5,3000.85
I247660,C164128,5,20220312,3,6,2,10.46
I271464,C521578,1,20211105,1,5,5,1500.4
I281066,C297500,1,20220701,2,5,5,1500.4
I192026,C262137,8,20220909,1,5,2,23.46
I198772,C104831,4,20210512,1,1,1,40.66
I193686,C705790,8,20210607,3,5,2,23.46
I122257,C289860,8,20210304,1,7,1,11.73
I313583,C211753,1,20220409,1,6,5,1500.4
I304351,C286125,3,20221107,1,1,4,60.6
I149172,C323482,1,20220605,2,1,5,1500.4
I137242,C184704,5,20210505,2,9,3,15.69
I299931,C249238,7,20210209,1,1,4,4200.0
I879536,C172929,4,20210411,1,4,4,162.64
I307683,C323291,1,20220309,2,6,3,900.24
I142179,C127611,1,20221101,3,9,3,900.24
I111090,C190641,1,20210509,1,3,2,600.16
I229240,C303291,3,20210906,3,7,1,15.15
I171403,C273573,5,20221108,2,3,3,15.69
I252386,C108028,4,20220401,1,1,4,162.64
I131176,C109968,5,20210203,2,5,4,20.92
I230555,C229727,6,20210409,3,5,5,179.2
I130351,C738366,1,20210605,1,4,5,1500.4
I323513,C801308,1,20220603,3,3,4,1200.32
I192479,C329307,8,20210305,3,6,4,46.92
I182230,C160836,5,20210512,1,5,5,26.15
I166366,C940123,3,20211101,3,5,5,75.75
I829093,C143476,2,20221008,3,10,2,1200.34
I329279,C308751,2,20210310,3,5,4,2400.68
I323980,C239523,1,20220602,3,6,4,1200.32
I262132,C267989,3,20220404,1,5,1,15.15
I171566,C418259,6,20210106,3,1,2,71.68
I761253,C172287,4,20220511,1,1,2,81.32
I886713,C183975,2,20221109,3,1,5,3000.85
I327364,C693152,4,20221111,3,6,4,162.64
I233769,C215951,2,20211211,2,10,4,2400.68
I269826,C302297,1,20210807,1,4,2,600.16
I348882,C185987,1,20220610,1,7,1,300.08
I621679,C269783,1,20210410,3,4,5,1500.4
I154556,C257680,1,20221002,1,5,4,1200.32
I203782,C110458,1,20210206,3,6,1,300.08
I185243,C231115,1,20211107,3,1,2,600.16
I219765,C195381,2,20220109,3,3,1,600.17
I602218,C188439,5,20210412,1,6,3,15.69
I369741,C169881,4,20220605,1,6,2,81.32
I737468,C306928,2,20210412,3,1,4,2400.68
I303376,C736591,2,20220803,2,3,1,600.17
I792480,C277400,6,20210906,1,5,3,107.52
I337495,C171238,1,20210110,1,6,1,300.08
I301487,C740298,2,20210401,1,7,2,1200.34
I273719,C300603,5,20210601,3,5,5,26.15
I108259,C184060,1,20221209,3,6,2,600.16
I140414,C310002,2,20220905,3,1,4,2400.68
I192397,C240478,6,20230301,1,5,3,107.52
I229062,C300292,1,20210707,1,1,5,1500.4
I333084,C214760,7,20220712,1,9,5,5250.0
I116282,C196591,1,20220508,1,6,2,600.16
I162581,C215589,6,20210312,3,1,5,179.2
I262149,C582870,5,20211101,3,1,5,26.15
I174464,C441666,1,20220502,1,3,4,1200.32
I388742,C508631,1,20211104,1,3,4,1200.32
I565784,C260947,1,20210910,3,5,1,300.08
I614547,C108920,1,20210701,3,1,5,1500.4
I723340,C452764,1,20210210,1,1,2,600.16
I102031,C208014,6,20220609,3,1,1,35.84
I205095,C243380,2,20230203,3,4,2,1200.34
I164340,C272063,1,20220312,3,6,5,1500.4
I106669,C495630,1,20220103,1,4,3,900.24
I146071,C362123,5,20210706,1,4,3,15.69
I338067,C212846,8,20220711,2,2,2,23.46
I116223,C188577,6,20210406,1,1,2,71.68
I121116,C190715,2,20230301,1,7,4,2400.68
I310604,C474983,6,20220403,2,1,1,35.84
I194687,C266017,1,20220404,3,3,2,600.16
I658381,C167880,1,20220809,3,9,1,300.08
I130776,C788359,7,20211007,3,3,1,1050.0
I246777,C940753,1,20210210,1,10,2,600.16
I308300,C146557,5,20211111,1,6,5,26.15
I126907,C450477,8,20210112,3,6,5,58.65
I237660,C205766,4,20220412,1,6,2,81.32
I221623,C263526,8,20211107,3,4,3,35.19
I133409,C675926,5,20220604,1,3,4,20.92
I166856,C481017,4,20230203,1,3,2,81.32
I514668,C190698,2,20210309,3,2,2,1200.34
I311780,C339720,2,20230101,1,6,1,600.17
I258241,C304290,1,20210602,2,6,2,600.16
I187024,C114827,2,20220903,3,1,4,2400.68
I176857,C777248,1,20210607,2,1,5,1500.4
I293744,C251089,4,20211207,3,2,4,162.64
I215725,C309136,1,20210909,3,8,4,1200.32
I306527,C254727,5,20211203,3,3,2,10.46
I241003,C236292,2,20210509,1,5,1,600.17
I158628,C112959,1,20221007,3,6,1,300.08
I323970,C282565,5,20210803,1,7,3,15.69
I308350,C290066,4,20211101,1,5,1,40.66
I185333,C169827,4,20230103,2,6,3,121.98
I960658,C977926,8,20211008,1,3,4,46.92
I284788,C677635,1,20220212,1,5,3,900.24
I939770,C136770,6,20220806,3,1,1,35.84
I212631,C243313,1,20220204,3,3,1,300.08
I700372,C264624,2,20211210,1,5,2,1200.34
I114333,C568389,4,20230103,1,7,5,203.3
I178109,C247279,1,20210104,2,5,4,1200.32
I207890,C458874,2,20220907,2,8,5,3000.85
I288973,C788607,1,20220310,3,1,1,300.08
I223833,C289227,2,20210210,2,3,3,1800.51
I282033,C107992,1,20210707,1,3,1,300.08
I220784,C193856,4,20221209,2,3,5,203.3
I970493,C125483,4,20210110,1,2,5,203.3
I120491,C167683,4,20211111,2,3,2,81.32
I341268,C103423,1,20211103,3,6,4,1200.32
I361644,C179279,3,20210711,3,4,4,60.6
I378138,C761306,1,20210804,3,4,5,1500.4
I204106,C162538,8,20220602,1,3,5,58.65
I455179,C509743,4,20221001,1,5,1,40.66
I773889,C194245,1,20210109,3,1,1,300.08
I903228,C289563,1,20210511,3,1,1,300.08
I123382,C476866,1,20221012,3,10,2,600.16
I240037,C151547,4,20210205,3,1,2,81.32
I131335,C277444,1,20210611,3,1,3,900.24
I913727,C244944,1,20210607,1,9,4,1200.32
I266181,C292748,5,20220312,2,6,2,10.46
I333357,C248617,1,20210401,1,8,3,900.24
I193849,C743394,5,20220908,2,3,2,10.46
I274365,C289468,3,20220107,3,5,5,75.75
I237753,C234220,8,20220401,3,6,4,46.92
I200467,C335111,4,20220202,1,7,1,40.66
I300119,C163320,1,20221011,3,6,1,300.08
I287467,C115952,6,20210612,3,3,5,179.2
I214754,C107997,3,20210210,3,5,5,75.75
I233680,C100666,6,20211105,3,6,2,71.68
I162868,C159137,1,20220906,1,6,5,1500.4
I277330,C187062,4,20221103,3,6,4,162.64
I127488,C940327,1,20210305,1,7,5,1500.4
I243886,C559390,4,20220901,1,5,3,121.98
I156851,C534799,1,20220812,3,1,5,1500.4
I101089,C392188,1,20210605,1,6,5,1500.4
I205922,C747326,2,20220102,3,5,5,3000.85
I151212,C142738,4,20211211,1,1,1,40.66
I167444,C114823,3,20210201,2,9,5,75.75
I250512,C533849,5,20220204,1,1,2,10.46
I167472,C176803,1,20220306,3,7,3,900.24
I129140,C124188,2,20220305,3,1,2,1200.34
I399001,C157654,4,20220701,3,4,4,162.64
I455880,C917547,6,20210302,3,6,3,107.52
I766769,C265299,5,20210209,3,1,4,20.92
I422978,C238726,1,20211009,1,5,4,1200.32
I242816,C168214,1,20220903,3,6,5,1500.4
I325440,C111756,1,20210910,1,1,1,300.08
I168579,C232812,1,20220903,1,1,3,900.24
I239623,C243502,1,20221110,1,6,4,1200.32
I778623,C102213,6,20221208,3,6,3,107.52
I209697,C223315,2,20210606,2,6,2,1200.34
I133837,C295798,3,20210812,2,6,1,15.15
I179788,C805044,1,20220602,1,1,2,600.16
I228856,C236382,3,20210709,3,1,3,45.45
I143564,C188165,5,20210807,3,1,1,5.23
I285685,C318626,8,20211001,1,5,2,23.46
I301164,C175616,1,20210801,1,6,4,1200.32
I525248,C141685,1,20210605,1,10,1,300.08
I573189,C663836,4,20211202,1,4,1,40.66
I272927,C213474,6,20210405,3,6,3,107.52
I152249,C186219,5,20210406,3,3,3,15.69
I303884,C177192,7,20210703,2,3,2,2100.0
I234331,C983767,6,20220305,1,4,3,107.52
I758951,C332595,1,20210604,1,3,5,1500.4
I396914,C365273,1,20220912,3,8,3,900.24
I902384,C383714,4,20221212,3,3,5,203.3
I107849,C431775,1,20220806,3,9,3,900.24
I208033,C153777,5,20210901,2,1,3,15.69
I671631,C175814,6,20221205,1,3,2,71.68
I166155,C260542,5,20210309,1,5,3,15.69
I339343,C293372,4,20220305,1,3,2,81.32
I117026,C348818,4,20221006,3,6,4,162.64
I773900,C368389,5,20210105,1,8,3,15.69
I283837,C165748,6,20211209,1,9,5,179.2
I188478,C330204,1,20210504,3,4,3,900.24
I178310,C189365,1,20210602,2,4,4,1200.32
I198159,C452338,4,20210605,1,5,2,81.32
I203227,C118224,5,20210312,3,1,2,10.46
I550315,C157713,1,20230301,2,4,4,1200.32
I177308,C222071,4,20210204,1,1,4,162.64
I101618,C203219,1,20211001,3,1,1,300.08
I617308,C221887,5,20230203,3,9,2,10.46
I103428,C104382,1,20210502,2,2,3,900.24
I302807,C319958,3,20221001,2,6,4,60.6
